centroid_max,centroid_min,centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,roloff_max,roloff_min,roloff_mean,roloff_std,roloff_kurtosis,roloff_skew,flux_max,flux_min,flux_mean,flux_std,flux_kurtosis,flux_skew,rmse_max,rmse_min,rmse_mean,rmse_std,rmse_kurtosis,rmse_skew,zcr_max,zcr_min,zcr_mean,zcr_std,zcr_kurtosis,zcr_skew,contrast_max,contrast_min,contrast_mean,contrast_std,contrast_kurtosis,contrast_skew,bandwidth_max,bandwidth_min,bandwidth_mean,bandwidth_std,bandwidth_kurtosis,bandwidth_skew,flatness_max,flatness_min,flatness_mean,flatness_std,flatness_kurtosis,flatness_skew,sample_silence_max,sample_silence_min,sample_silence_mean,sample_silence_std,sample_silence_kurtosis,sample_silence_skew,mfcc_0_max,mfcc_0_min,mfcc_0_mean,mfcc_0_std,mfcc_0_kurtosis,mfcc_0_skew,mfcc_1_max,mfcc_1_min,mfcc_1_mean,mfcc_1_std,mfcc_1_kurtosis,mfcc_1_skew,mfcc_2_max,mfcc_2_min,mfcc_2_mean,mfcc_2_std,mfcc_2_kurtosis,mfcc_2_skew,mfcc_3_max,mfcc_3_min,mfcc_3_mean,mfcc_3_std,mfcc_3_kurtosis,mfcc_3_skew,mfcc_4_max,mfcc_4_min,mfcc_4_mean,mfcc_4_std,mfcc_4_kurtosis,mfcc_4_skew,mfcc_5_max,mfcc_5_min,mfcc_5_mean,mfcc_5_std,mfcc_5_kurtosis,mfcc_5_skew,mfcc_6_max,mfcc_6_min,mfcc_6_mean,mfcc_6_std,mfcc_6_kurtosis,mfcc_6_skew,mfcc_7_max,mfcc_7_min,mfcc_7_mean,mfcc_7_std,mfcc_7_kurtosis,mfcc_7_skew,mfcc_8_max,mfcc_8_min,mfcc_8_mean,mfcc_8_std,mfcc_8_kurtosis,mfcc_8_skew,mfcc_9_max,mfcc_9_min,mfcc_9_mean,mfcc_9_std,mfcc_9_kurtosis,mfcc_9_skew,mfcc_10_max,mfcc_10_min,mfcc_10_mean,mfcc_10_std,mfcc_10_kurtosis,mfcc_10_skew,mfcc_11_max,mfcc_11_min,mfcc_11_mean,mfcc_11_std,mfcc_11_kurtosis,mfcc_11_skew,mfcc_12_max,mfcc_12_min,mfcc_12_mean,mfcc_12_std,mfcc_12_kurtosis,mfcc_12_skew,tempo,genre
4861.766471029181,551.1894244846405,2295.9130056189324,590.2753884010233,0.6966671789940748,0.4948174418676281,8182.6171875,904.39453125,4786.349763449826,1042.3871857536542,0.16446199087482283,-0.09778280984412602,14.655110359191895,0.0,1.3198840618133545,1.701509714126587,20.674168403466084,4.127752780914307,0.4133237600326538,0.013819069601595402,0.16621696949005127,0.07147952169179916,1.248938900007201,1.0542494058609009,0.4052734375,0.0068359375,0.10793017087200309,0.06172783398899403,1.4827674389477545,1.131019598615361,60.27207501328617,4.429485942535493,20.753565586696425,9.920337728829464,0.7781649522836647,1.3710274867241115,3338.128989825639,1188.0268925584905,2214.02360591785,279.4779588499132,0.2749248849333865,-0.12030545596081585,0.18489067256450653,9.001191210700199e-05,0.012625912204384804,0.015799321234226227,26.173118970610627,3.963623046875,0,0,0.0,0.0,-3.0,0.0,-12.38008975982666,-363.64532470703125,-140.21212768554688,50.39668273925781,3.544032909856737,-1.5134493112564087,159.9469451904297,8.733598709106445,90.23139953613281,21.580522537231445,0.3942483674736259,-0.22427798807621002,48.34051513671875,-109.21351623535156,-25.415651321411133,21.40873908996582,1.6784448449800289,-0.4809201955795288,92.85469055175781,-6.559552192687988,54.07286071777344,13.95551586151123,1.3017553699195137,-0.9874312877655029,32.9259033203125,-65.26007843017578,-8.467361450195312,13.152937889099121,1.1115992483146302,-0.7005922794342041,65.12203979492188,-23.92995834350586,27.668066024780273,11.757552146911621,0.9617486088147196,-0.3656400144100189,34.56397247314453,-49.79008483886719,-7.9532999992370605,10.932339668273926,0.8095479375568551,-0.40027564764022827,55.25440979003906,-8.526252746582031,26.09165382385254,9.101105690002441,1.1532118258864035,-0.5550143718719482,26.164966583251953,-41.93359375,-7.940705299377441,8.848748207092285,0.9035875695925939,-0.2969439625740051,45.7186279296875,-18.365394592285156,12.419588088989258,9.088333129882812,0.601823120899843,-0.06504961848258972,38.55885314941406,-36.023555755615234,-6.873108863830566,8.160325050354004,0.8115581746403908,-0.22354832291603088,44.67613220214844,-16.4577693939209,13.736462593078613,8.108919143676758,0.5108374573512835,-0.3967292308807373,15.620828628540039,-39.832176208496094,-8.084824562072754,6.9925408363342285,0.8581232659796063,-0.09365098923444748,143.5546875,0
4224.932972688037,1106.1057542442784,2232.278378971587,466.54144359517966,1.160828969385621,0.8191364258206456,7838.0859375,2562.451171875,4513.595857199826,888.2617894054149,1.1140841720844747,1.01820452903824,16.388202667236328,0.0,1.2946778535842896,1.4574580192565918,20.559162020355107,3.4607486724853516,0.19209961593151093,0.0017871828749775887,0.0970599502325058,0.03587903827428818,-0.07437758751666124,0.005168421193957329,0.3583984375,0.0234375,0.1306909500676721,0.04580833983451862,2.063400860562064,0.9241310463725347,48.890473187615115,4.448060844730887,19.615914621370678,9.091211032489715,1.3293520809700574,1.5415121568666084,3088.489197501713,1440.5579336520464,2055.645809455833,277.88252792823164,0.378130839908823,0.6829376842004726,0.07951920479536057,0.0006958760786801577,0.01158783957362175,0.010459212586283684,5.489092536171579,2.0813229084014893,0,0,0.0,0.0,-3.0,0.0,-71.79339599609375,-571.2719116210938,-172.9238739013672,63.572715759277344,14.178846543690206,-2.997070550918579,174.2252197265625,36.899253845214844,106.86748504638672,22.844661712646484,-0.13496317606291575,-0.14767178893089294,22.263851165771484,-95.80233764648438,-37.85099411010742,18.16016387939453,0.17527624777062645,0.09295488893985748,93.16929626464844,14.93643569946289,54.0379753112793,12.59523868560791,-0.2144900737849742,-0.05173648148775101,21.22555160522461,-70.80480194091797,-19.195011138916016,15.36398696899414,0.03320197616244824,-0.3091355562210083,54.11943435668945,-16.40221405029297,25.27644157409668,10.951050758361816,0.8966374338142069,-0.7590131759643555,23.90216636657715,-38.3922119140625,-10.395078659057617,10.899280548095703,0.011926907500356965,0.2270060032606125,47.14336013793945,-7.644599437713623,21.8079776763916,9.161869049072266,-0.17636006549935423,-0.15459546446800232,21.67110824584961,-40.17335891723633,-11.3108491897583,9.47783088684082,-0.32532138732192806,0.10101953148841858,37.70709991455078,-17.552143096923828,13.349955558776855,8.539565086364746,0.07670798808628598,-0.2980738878250122,24.629793167114258,-39.50981903076172,-13.536312103271484,8.073912620544434,0.6333613721428875,0.4220297932624817,41.88792037963867,-18.17035675048828,15.381848335266113,7.974513053894043,0.15848441588514017,-0.07225725799798965,16.086984634399414,-31.68515968322754,-11.268672943115234,7.3384222984313965,0.07433443059425793,0.22348372638225555,161.4990234375,0
6356.241458341114,1166.2088548542745,2851.4714612920093,941.0993510220044,0.87165782300205,0.9951187246321912,10292.87109375,2433.251953125,5986.31373713022,1881.5463323461802,-0.9602483160075721,0.4024408619844167,9.403616905212402,0.0,1.1747571229934692,1.1916096210479736,14.898677125783681,3.4852633476257324,0.12976883351802826,0.025531569495797157,0.0577143169939518,0.01680297590792179,1.4924716190288176,1.1845035552978516,0.4853515625,0.0205078125,0.14056986538089714,0.07710690507941718,2.9616573573353238,1.5468484867899572,51.03251706879486,4.856129720466245,19.742202916463008,6.690736410181669,2.0970700017933277,1.389491737712627,4154.153408514931,1518.7761069393591,2702.4551210568306,566.4599353004558,-0.6570445760733539,0.24586578364515346,0.40789785981178284,0.0006749033345840871,0.04609771817922592,0.05900455638766289,4.873701974090767,2.0807180404663086,0,0,0.0,0.0,-3.0,0.0,-105.16136932373047,-346.4998474121094,-221.4336395263672,42.339599609375,-0.09438586409289185,0.027538754045963287,142.35382080078125,-3.7261173725128174,71.02149963378906,28.9104061126709,-0.6833128670520199,-0.10859424620866776,66.53819274902344,-73.65129089355469,-6.733984470367432,23.297813415527344,-0.020321060802170887,-0.10065686702728271,68.74382781982422,-6.948857307434082,33.300350189208984,14.158778190612793,-0.47799266109974825,-0.0887422114610672,37.639801025390625,-35.54480743408203,5.277835369110107,13.56284236907959,-0.1937274132698792,-0.23155544698238373,45.78480529785156,-31.340002059936523,13.268061637878418,11.679997444152832,0.14400179191698337,-0.22408360242843628,42.70275115966797,-19.916229248046875,8.776296615600586,10.429353713989258,-0.37270285635013334,0.11861290782690048,43.25993347167969,-24.90243911743164,11.078311920166016,11.330188751220703,-0.32467314012772164,-0.17195871472358704,40.65867614746094,-30.674541473388672,3.1387839317321777,8.979025840759277,0.5105819590410623,0.0813942551612854,44.614097595214844,-12.002510070800781,11.381552696228027,9.519010543823242,0.37439364490065996,0.5329734683036804,28.4722900390625,-22.499603271484375,0.6482483744621277,8.348794937133789,-0.04322719922897589,0.1919507533311844,40.88908767700195,-18.66681671142578,8.891806602478027,8.731656074523926,0.2697191313554983,0.14599403738975525,23.501598358154297,-28.390640258789062,-1.2583236694335938,8.34286117553711,-0.21288308064668504,-0.04855163022875786,117.45383522727273,0
4267.655738986116,1767.820074570005,2714.4515548932486,398.823958327735,1.2659081918457744,0.9518094078613275,8742.48046875,3273.046875,5078.871583164153,797.6188763129384,0.8897750074676796,0.7436452799412405,5.732922077178955,0.0,1.1457520723342896,0.6694726347923279,7.147232684473455,2.129406452178955,0.4296345114707947,0.12223434448242188,0.2684720754623413,0.05027243122458458,0.18109389842664747,-0.4303450584411621,0.3798828125,0.0439453125,0.17952964883023975,0.04412991707586449,1.4136638517551683,0.687801433751882,52.54437385272724,5.234489343145402,20.164731289706438,10.84572178762179,1.4899966448920132,1.649701607104105,3339.442957667807,1561.514569846007,2127.02592822808,222.96545035895275,4.410712887259831,1.5266421722239658,0.30061930418014526,0.001627243822440505,0.023066451773047447,0.03062632493674755,34.2451330712578,5.391224384307861,0,0,0.0,0.0,-3.0,0.0,34.24539566040039,-116.41493225097656,-47.0431022644043,20.514755249023438,1.4028906237803325,-0.10687260329723358,128.1549072265625,2.0340611934661865,79.66988372802734,18.821102142333984,0.891483272526401,-0.7842244505882263,12.864564895629883,-100.26050567626953,-51.72539520263672,15.580328941345215,1.095922930555214,0.4975431561470032,91.00543975830078,0.6301711201667786,52.86886215209961,14.611966133117676,0.3999747855284248,-0.5272055268287659,31.681793212890625,-56.910621643066406,-16.50912857055664,12.72344970703125,0.5113488696729762,-0.2249210774898529,59.161720275878906,-22.18683624267578,22.971158981323242,10.950127601623535,0.5781703092290806,-0.4407544732093811,17.026744842529297,-48.045631408691406,-17.337690353393555,11.769465446472168,-0.5565246181927059,0.06825002282857895,59.994468688964844,-10.610122680664062,31.955402374267578,10.581615447998047,0.7991468958574104,-0.4677608609199524,12.07108211517334,-49.62625503540039,-15.978487014770508,9.026753425598145,0.37713498318484673,-0.1856500804424286,47.099090576171875,-15.714031219482422,16.728853225708008,8.487056732177734,0.6122091696752228,-0.14485375583171844,15.249414443969727,-36.165199279785156,-12.543118476867676,7.393960475921631,-0.010787286516313,0.16168735921382904,32.75620651245117,-17.47191619873047,11.610450744628906,7.604238986968994,-0.13433585999304665,-0.06336584687232971,13.185859680175781,-37.14369201660156,-12.608890533447266,7.7047438621521,-0.107663083876687,0.05753897503018379,123.046875,0
4517.903169653619,1226.7587263785115,2420.299815153295,447.5781980397053,1.0744475417155233,0.7115758089093104,7558.154296875,2906.982421875,4657.383696164443,934.9051610161712,0.1865457461952169,1.0556298350747075,7.038064479827881,0.0,1.1368438005447388,0.8623636960983276,9.381693511425512,2.690324306488037,0.24085399508476257,0.01109303254634142,0.13538718223571777,0.03640173003077507,2.036512162478452,-0.2333989441394806,0.3876953125,0.0283203125,0.14809385271655065,0.04444842805418611,1.0859945770282984,0.11217984676661139,49.52035168388185,5.888659829073481,21.009885988132442,9.289508379804479,1.1261931233326,1.4491056457277542,3079.160168809208,1563.5191589102772,2116.0169314025693,279.0336442094313,0.041888960835861244,0.9165073879165814,0.08147314190864563,0.0007529522990807891,0.013547990471124649,0.010438429191708565,4.224467171934414,1.8273104429244995,0,0,0.0,0.0,-3.0,0.0,-62.63536834716797,-418.9704284667969,-132.40045166015625,47.07810592651367,16.938133217059455,-3.7291419506073,146.59738159179688,34.662960052490234,94.76823425292969,17.972219467163086,-0.18069517688533887,-0.39583876729011536,23.209827423095703,-78.87498474121094,-37.5106315612793,17.345415115356445,0.04668623493815538,0.511259138584137,84.5837631225586,0.1958269476890564,56.2801513671875,10.14875316619873,1.3631633399084961,-0.2855590283870697,12.371112823486328,-43.15604019165039,-18.75918960571289,8.33128833770752,0.21649487670523726,0.2524745762348175,53.850563049316406,-9.244213104248047,23.05239486694336,9.821483612060547,0.03328267115247874,0.01453971303999424,34.74354553222656,-36.62017059326172,-6.282560348510742,11.00357723236084,0.038500032718445265,0.3288937509059906,41.60969161987305,-7.626412868499756,17.717248916625977,7.896494388580322,-0.06496792589508793,0.0009380535339005291,14.304743766784668,-48.06892776489258,-17.91242218017578,8.965575218200684,0.5392534277993328,0.02478037215769291,40.2210578918457,-3.471998929977417,17.954113006591797,6.787067890167236,0.0902913840934425,-0.12772496044635773,14.547635078430176,-42.39478302001953,-11.835332870483398,7.635268211364746,0.530389441900966,-0.07475629448890686,36.86189270019531,-9.028396606445312,14.443718910217285,7.293900966644287,0.1791194679392234,-0.24333612620830536,10.217016220092773,-39.084266662597656,-12.088284492492676,7.3642425537109375,0.05219545634380918,-0.058031946420669556,117.45383522727273,0
4351.740041050772,1349.8452080100765,2721.8384074705737,461.95741164694437,0.2167388089717024,0.11215213575866034,7558.154296875,3273.046875,5255.883505836717,879.4552032082275,-0.9074231249096916,0.40184900071271934,6.081325531005859,0.0,1.1397411823272705,0.857413113117218,5.984846810891742,2.2239856719970703,0.26625630259513855,0.042010802775621414,0.09513179957866669,0.04239866882562637,2.3888418290827866,1.4716318845748901,0.3662109375,0.0322265625,0.16246057497099767,0.06088544466673391,-0.3647809726623312,0.05979357716103398,66.71426293358115,5.161696625192003,20.653940811757685,9.666354600760526,1.0258241955969911,1.4523858056635628,2973.1386310506473,1559.0124447304615,2246.7792143278643,320.9196257146413,-1.061695116784204,-0.06045552968686472,0.06207050010561943,0.00037002976750954986,0.01614832691848278,0.011224460788071156,1.0673931836731114,1.0658942461013794,0,0,0.0,0.0,-3.0,0.0,-72.25959014892578,-298.9736328125,-172.8206787109375,39.51947784423828,0.2079689556198412,-0.5785909295082092,136.5727996826172,21.89684295654297,76.72921752929688,17.340417861938477,0.4125546238796636,0.2925487160682678,31.495059967041016,-76.77883911132812,-26.965118408203125,22.777193069458008,-0.7451475044885769,-0.012649789452552795,102.69303894042969,22.48391342163086,70.01148223876953,8.45514965057373,2.353594102975557,-0.5760577917098999,10.236295700073242,-46.965492248535156,-16.069379806518555,10.436038970947266,-0.16810585427695557,-0.4082990288734436,51.554473876953125,-10.92103099822998,21.079471588134766,10.931721687316895,-0.528260560200899,-0.09197379648685455,15.850448608398438,-33.2239990234375,-12.006216049194336,8.298820495605469,0.05155292879943696,0.37642863392829895,52.8382568359375,-9.690770149230957,21.45606231689453,10.513669967651367,-0.6285437502974678,-0.35278743505477905,22.34248924255371,-29.72970962524414,-9.224244117736816,8.31998348236084,0.6292883184317288,0.5960397124290466,44.566551208496094,-7.9202985763549805,17.84189224243164,9.663007736206055,-0.5093864448711902,-0.3879445195198059,11.38833999633789,-31.628366470336914,-11.915338516235352,7.323211193084717,0.11854006264092964,0.42373791337013245,38.18415451049805,-19.073518753051758,8.326889038085938,9.565829277038574,-0.21211449467647725,-0.40940386056900024,2.171339511871338,-40.657135009765625,-20.643333435058594,6.091497421264648,0.3568923148643317,0.2603130340576172,143.5546875,0
5626.54544357078,1763.4654701311472,2850.163029760587,450.5083555461656,7.136743876259608,1.872261230013972,10314.404296875,4155.908203125,5926.9933430611945,852.511470394309,3.5612959362731305,1.2911932171810832,5.554421424865723,0.0,1.1046931743621826,0.6896800398826599,6.209001161977181,2.24735951423645,0.15207421779632568,0.05175143480300903,0.09687934070825577,0.01728220470249653,-0.5472482837484169,0.18019941449165344,0.4775390625,0.041015625,0.15281956931554525,0.04626673652967737,5.195550085746152,1.238238809250617,53.17615374788939,6.0742868775576655,20.08712547272105,9.656355707336214,1.5939636030663866,1.680137109864334,3810.0838425918246,1909.6453094960957,2603.7792735609282,230.72621886114567,5.886605201447589,1.3611166253311466,0.3019924759864807,0.0039291600696742535,0.029154855757951736,0.032439228147268295,28.980975821010762,4.848474979400635,0,0,0.0,0.0,-3.0,0.0,-93.49932098388672,-221.07957458496094,-152.10836791992188,22.391637802124023,-0.014180086034048411,-0.30889201164245605,104.74968719482422,5.963898658752441,65.63035583496094,13.380064010620117,2.2997266050002994,-0.8466721773147583,30.82944107055664,-58.212608337402344,-14.557012557983398,12.242287635803223,0.7852907947893137,0.23677989840507507,75.67303466796875,15.041268348693848,47.5739860534668,9.753068923950195,-0.11020854221359988,-0.20334608852863312,43.908714294433594,-21.29206085205078,7.830420970916748,10.458832740783691,0.05343493506086361,0.33683842420578003,47.08086395263672,-10.113426208496094,21.780601501464844,7.654642581939697,0.27614079558635307,-0.06487985700368881,29.14866828918457,-31.40631675720215,-2.296170234680176,10.295632362365723,-0.31971750575137614,-0.0003102634509559721,49.22984313964844,-5.388819694519043,22.603443145751953,8.206172943115234,0.0987341122242773,-0.17385469377040863,17.89130973815918,-33.645111083984375,-7.659278392791748,8.02630615234375,-0.18466265235450363,0.134945347905159,40.00825500488281,-12.828544616699219,11.584114074707031,8.35045051574707,-0.02231979024470876,0.22004668414592743,19.18669319152832,-28.501604080200195,-4.41651725769043,7.467792510986328,0.17498915856847486,0.08119025826454163,35.808876037597656,-12.607810974121094,11.399026870727539,7.171573638916016,-0.12214862046778441,0.049449287354946136,19.133056640625,-32.525146484375,-10.894269943237305,7.584342956542969,0.19353600857751285,0.23608069121837616,151.99908088235293,0
6623.550416135633,839.1769477796431,2689.733499795978,725.1784472522521,2.3774595509979743,0.6664782418328269,8505.615234375,1873.388671875,5542.7597293721,1225.4610790741272,-0.09840018317209287,-0.09162214031557267,13.950719833374023,0.0,1.3993847370147705,1.4857653379440308,10.229963075607287,2.8503174781799316,0.142311692237854,0.0039303358644247055,0.047348689287900925,0.029954714700579643,-0.1286858343616557,0.8644487857818604,0.5771484375,0.0185546875,0.1428424690641918,0.06880453355303491,3.615615997900945,1.1266525383838855,48.80254509286429,4.325480293404822,20.081631450697266,8.738597087617894,0.854121810379608,1.3485194399223341,3363.5387896935745,1348.9126145937125,2433.2342191759026,344.0907483175329,0.2315290743308691,-0.2629522789239769,0.13054592907428741,0.00020788874826394022,0.017730223014950752,0.014111883006989956,11.194186593234928,2.327735185623169,0,0,0.0,0.0,-3.0,0.0,-155.39109802246094,-559.9359130859375,-271.7519226074219,65.95194244384766,0.3262330283103778,-0.7646018266677856,168.91786193847656,-50.51512145996094,74.31533813476562,31.452911376953125,0.4613409721590229,-0.27885401248931885,81.21280670166016,-88.41961669921875,-9.162372589111328,28.492223739624023,0.1880016582720172,0.19171932339668274,117.11144256591797,-16.124839782714844,55.0301513671875,16.90414047241211,0.7889635298745232,-0.43848246335983276,41.14552307128906,-74.72232055664062,-7.161674499511719,11.793014526367188,1.9385416624289604,0.13180987536907196,51.105220794677734,-33.50596618652344,17.739578247070312,14.17410659790039,-0.09101462953669515,-0.2544964551925659,14.322306632995605,-48.597869873046875,-18.78959083557129,9.656305313110352,0.361179224511472,0.16436120867729187,57.81285858154297,-31.810422897338867,10.73537826538086,12.710484504699707,0.3351396598299621,-0.3066495954990387,24.301443099975586,-48.70851516723633,-14.293230056762695,9.22592830657959,0.5856052089182593,0.08537210524082184,48.58539962768555,-9.44425106048584,18.121801376342773,9.246065139770508,0.1430880802672152,0.28597402572631836,14.876852035522461,-52.34137725830078,-16.095901489257812,9.506223678588867,0.4656953716059795,-0.3456251323223114,40.62028884887695,-24.810157775878906,12.259750366210938,8.870417594909668,0.8795837224200835,-0.1589113473892212,25.437110900878906,-38.956016540527344,-10.337552070617676,9.151674270629883,0.5582297808213932,0.3754647672176361,117.45383522727273,0
4445.332086287268,2018.7017405015813,2913.228277784992,328.504131902559,1.174086438609823,0.6565703230191249,8957.8125,4263.57421875,5540.428214725928,703.8443668965953,2.5508367766001525,1.1777614293412895,5.212648868560791,0.0,1.1423938274383545,0.77347731590271,4.682165438800885,2.0250988006591797,0.4408891201019287,0.16272926330566406,0.24687953293323517,0.04877438023686409,1.132914270352237,0.9696416258811951,0.296875,0.0771484375,0.17741263051044084,0.03483957930504885,0.02678656891703568,0.2548272109986097,51.37802558094488,4.888542708376814,19.645636566366473,10.16661971061059,2.2361257834199666,1.8390439575730946,3476.443442486745,1929.4540456305808,2390.667886889428,219.96335673822912,6.197277900990686,1.9455308061250811,0.3032738268375397,0.0030460560228675604,0.029527129605412483,0.031501393765211105,25.62428069760253,4.57900333404541,0,0,0.0,0.0,-3.0,0.0,26.362592697143555,-98.15608215332031,-55.57240295410156,20.320384979248047,1.0990171499017718,0.8077329993247986,115.12126159667969,23.058177947998047,72.68852996826172,12.542799949645996,0.7813824112734173,-0.3422250747680664,30.71451187133789,-67.8868637084961,-21.431400299072266,12.978096961975098,1.5192667471797892,0.518112063407898,84.89765930175781,14.239444732666016,62.22184371948242,10.652765274047852,1.41198723383914,-1.0573208332061768,23.055723190307617,-47.15320587158203,-18.982358932495117,9.058013916015625,3.689693521769251,1.2601900100708008,51.94355773925781,-6.735548973083496,28.396873474121094,7.917274475097656,1.1268677845732906,-0.6515708565711975,22.968496322631836,-39.056888580322266,-12.553921699523926,9.109336853027344,0.013024988891703781,0.17327138781547546,41.410301208496094,-14.397347450256348,17.840009689331055,7.26047420501709,1.0741948600713114,-0.5802717804908752,21.00408935546875,-33.33225631713867,-8.678086280822754,7.686246395111084,0.4816036041734182,0.1917005330324173,44.727481842041016,-10.906329154968262,18.67573356628418,7.193721771240234,0.8994123702989496,-0.3322654664516449,21.654991149902344,-33.53313446044922,-13.563155174255371,7.219715595245361,1.8180416005069482,0.8188029527664185,42.93006896972656,-9.618241310119629,19.56915283203125,7.03612756729126,0.8567684943454799,-0.368600457906723,18.834022521972656,-31.39586067199707,-11.026833534240723,6.837285041809082,1.6998797349315558,0.7200064063072205,112.34714673913044,0
4978.447120746985,1085.8372515621236,2560.4147915315275,484.53552881864084,3.163696428836734,1.0090371394907633,7902.685546875,2433.251953125,5105.067815581497,884.5646464396448,0.15983722040139003,0.3644268063718722,10.722126960754395,0.0,1.1920084953308105,1.103527545928955,18.18058695793034,3.6406660079956055,0.15754824876785278,0.033612605184316635,0.08767198026180267,0.021233709529042244,-0.1307318249444851,0.36677372455596924,0.419921875,0.0361328125,0.1590157941802011,0.05083551743112813,3.9678766650299426,1.2106351254991572,51.1168554973141,5.037196445497717,19.99613861558771,9.351164074429754,1.3879013900108053,1.6089607826574555,3026.7937471867917,1614.4488844043017,2238.42816616732,258.07794831033834,-0.22573345728970073,0.2654228980567346,0.07887586951255798,0.0008064965368248522,0.017119983211159706,0.01246820017695427,2.884603973805393,1.5201396942138672,0,0,0.0,0.0,-3.0,0.0,-83.30586242675781,-319.70574951171875,-168.28134155273438,36.5819206237793,1.3804837887372834,-0.917435348033905,146.06982421875,23.33254051208496,91.69583129882812,18.154569625854492,1.1471058456731615,-0.3036297559738159,44.11210250854492,-83.22941589355469,-29.676721572875977,18.88802719116211,0.41030631933201,0.25865456461906433,97.46151733398438,8.907791137695312,55.117034912109375,11.920013427734375,0.7494703182988824,-0.24616079032421112,22.632490158081055,-56.18244171142578,-21.951133728027344,12.172043800354004,0.1951390248645124,-0.01968049816787243,66.87297058105469,-8.290860176086426,27.782756805419922,10.841903686523438,0.11252346453021067,0.3183600902557373,19.573406219482422,-44.407623291015625,-15.866941452026367,10.1910982131958,0.20659267748018495,0.3742060363292694,47.767696380615234,-6.6016035079956055,20.996549606323242,8.534027099609375,-0.09305370743868391,-0.18476161360740662,10.457559585571289,-40.95674514770508,-16.912899017333984,7.8894944190979,0.0003758685444190668,-0.07732059061527252,50.355712890625,-16.429168701171875,23.059396743774414,8.991631507873535,0.5313497953462054,-0.12975531816482544,17.287796020507812,-34.926448822021484,-7.611459732055664,7.699867248535156,0.046524756346253415,0.009319383651018143,35.713348388671875,-18.84260368347168,14.417201042175293,7.966401100158691,0.308339028308819,-0.3530401587486267,18.152395248413086,-37.40777587890625,-9.9402437210083,7.776198387145996,0.4982162925800053,-0.0006379503174684942,123.046875,0
